,RB.SHF,I.DCE,HC.SHF,JM.DCE,J.DCE
2011-11-04 0:00:00,4121,,,,1967
2011-11-07 0:00:00,4106,,,,1962
2011-11-08 0:00:00,4141,,,,1978
2011-11-09 0:00:00,4161,,,,1979
2011-11-10 0:00:00,4050,,,,1946
2011-11-11 0:00:00,4149,,,,2039
2011-11-14 0:00:00,4189,,,,2029
2011-11-15 0:00:00,4157,,,,2038
2011-11-16 0:00:00,4134,,,,2015
2011-11-17 0:00:00,4178,,,,2023
2011-11-18 0:00:00,4154,,,,2009
2011-11-21 0:00:00,4086,,,,1993
2011-11-22 0:00:00,4089,,,,1990
2011-11-23 0:00:00,4039,,,,1973
2011-11-24 0:00:00,4073,,,,1972
2011-11-25 0:00:00,4045,,,,1963
2011-11-28 0:00:00,4084,,,,1963
2011-11-29 0:00:00,4125,,,,1972
2011-11-30 0:00:00,4075,,,,1984
2011-12-01 0:00:00,4174,,,,2006
2011-12-02 0:00:00,4163,,,,1995
2011-12-05 0:00:00,4164,,,,2000
2011-12-06 0:00:00,4160,,,,1974
2011-12-07 0:00:00,4182,,,,1979
2011-12-08 0:00:00,4176,,,,1968
2011-12-09 0:00:00,4169,,,,1992
2011-12-12 0:00:00,4168,,,,1958
2011-12-13 0:00:00,4151,,,,1961
2011-12-14 0:00:00,4153,,,,1949
2011-12-15 0:00:00,4124,,,,1926
2011-12-16 0:00:00,4189,,,,1968
2011-12-19 0:00:00,4170,,,,1968
2011-12-20 0:00:00,4174,,,,1974
2011-12-21 0:00:00,4181,,,,1977
2011-12-22 0:00:00,4206,,,,1977
2011-12-23 0:00:00,4226,,,,1969
2011-12-26 0:00:00,4226,,,,1956
2011-12-27 0:00:00,4235,,,,1956
2011-12-28 0:00:00,4236,,,,1983
2011-12-29 0:00:00,4201,,,,1984
2011-12-30 0:00:00,4210,,,,2000
2012-01-04 0:00:00,4159,,,,1990
2012-01-05 0:00:00,4178,,,,1999
2012-01-06 0:00:00,4196,,,,2034
2012-01-09 0:00:00,4185,,,,2033
2012-01-10 0:00:00,4215,,,,2038
2012-01-11 0:00:00,4224,,,,2064
2012-01-12 0:00:00,4223,,,,2066
2012-01-13 0:00:00,4229,,,,2041
2012-01-16 0:00:00,4240,,,,2045
2012-01-17 0:00:00,4295,,,,2065
2012-01-18 0:00:00,4301,,,,2064
2012-01-19 0:00:00,4310,,,,2072
2012-01-20 0:00:00,4323,,,,2071
2012-01-30 0:00:00,4320,,,,2088
2012-01-31 0:00:00,4297,,,,2095
2012-02-01 0:00:00,4285,,,,2080
2012-02-02 0:00:00,4318,,,,2082
2012-02-03 0:00:00,4332,,,,2084
2012-02-06 0:00:00,4330,,,,2111
2012-02-07 0:00:00,4274,,,,2092
2012-02-08 0:00:00,4337,,,,2111
2012-02-09 0:00:00,4297,,,,2083
2012-02-10 0:00:00,4286,,,,2075
2012-02-13 0:00:00,4261,,,,2071
2012-02-14 0:00:00,4252,,,,2063
2012-02-15 0:00:00,4189,,,,2060
2012-02-16 0:00:00,4169,,,,2045
2012-02-17 0:00:00,4157,,,,2043
2012-02-20 0:00:00,4178,,,,2050
2012-02-21 0:00:00,4228,,,,2061
2012-02-22 0:00:00,4251,,,,2067
2012-02-23 0:00:00,4237,,,,2065
2012-02-24 0:00:00,4234,,,,2065
2012-02-27 0:00:00,4278,,,,2081
2012-02-28 0:00:00,4295,,,,2085
2012-02-29 0:00:00,4300,,,,2091
2012-03-01 0:00:00,4277,,,,2073
2012-03-02 0:00:00,4299,,,,2090
2012-03-05 0:00:00,4267,,,,2066
2012-03-06 0:00:00,4268,,,,2064
2012-03-07 0:00:00,4253,,,,2043
2012-03-08 0:00:00,4281,,,,2053
2012-03-09 0:00:00,4319,,,,2066
2012-03-12 0:00:00,4335,,,,2054
2012-03-13 0:00:00,4341,,,,2061
2012-03-14 0:00:00,4325,,,,2032
2012-03-15 0:00:00,4337,,,,2021
2012-03-16 0:00:00,4335,,,,2018
2012-03-19 0:00:00,4343,,,,2007
2012-03-20 0:00:00,4333,,,,2024
2012-03-21 0:00:00,4358,,,,2038
2012-03-22 0:00:00,4355,,,,2038
2012-03-23 0:00:00,4347,,,,2047
2012-03-26 0:00:00,4354,,,,2044
2012-03-27 0:00:00,4367,,,,2042
2012-03-28 0:00:00,4345,,,,2027
2012-03-29 0:00:00,4320,,,,2025
2012-03-30 0:00:00,4324,,,,2026
2012-04-05 0:00:00,4354,,,,2020
2012-04-06 0:00:00,4385,,,,2009
2012-04-09 0:00:00,4379,,,,1999
2012-04-10 0:00:00,4384,,,,2002
2012-04-11 0:00:00,4377,,,,2007
2012-04-12 0:00:00,4392,,,,1994
2012-04-13 0:00:00,4377,,,,1980
2012-04-16 0:00:00,4329,,,,2084
2012-04-17 0:00:00,4322,,,,2082
2012-04-18 0:00:00,4342,,,,2057
2012-04-19 0:00:00,4315,,,,2055
2012-04-20 0:00:00,4313,,,,2056
2012-04-23 0:00:00,4281,,,,2010
2012-04-24 0:00:00,4270,,,,2014
2012-04-25 0:00:00,4274,,,,2019
2012-04-26 0:00:00,4290,,,,2020
2012-04-27 0:00:00,4269,,,,2009
2012-05-02 0:00:00,4245,,,,2006
2012-05-03 0:00:00,4239,,,,1994
2012-05-04 0:00:00,4256,,,,2000
2012-05-07 0:00:00,4221,,,,1997
2012-05-08 0:00:00,4213,,,,1968
2012-05-09 0:00:00,4186,,,,1973
2012-05-10 0:00:00,4190,,,,1980
2012-05-11 0:00:00,4150,,,,1971
2012-05-14 0:00:00,4135,,,,1902
2012-05-15 0:00:00,4090,,,,1897
2012-05-16 0:00:00,4050,,,,1869
2012-05-17 0:00:00,4092,,,,1883
2012-05-18 0:00:00,4074,,,,1869
2012-05-21 0:00:00,4090,,,,1884
2012-05-22 0:00:00,4074,,,,1884
2012-05-23 0:00:00,4019,,,,1858
2012-05-24 0:00:00,4026,,,,1863
2012-05-25 0:00:00,4037,,,,1867
2012-05-28 0:00:00,4089,,,,1883
2012-05-29 0:00:00,4115,,,,1886
2012-05-30 0:00:00,4100,,,,1874
2012-05-31 0:00:00,4103,,,,1867
2012-06-01 0:00:00,4095,,,,1859
2012-06-04 0:00:00,4033,,,,1791
2012-06-05 0:00:00,4084,,,,1805
2012-06-06 0:00:00,4096,,,,1816
2012-06-07 0:00:00,4102,,,,1812
2012-06-08 0:00:00,4108,,,,1785
2012-06-11 0:00:00,4123,,,,1801
2012-06-12 0:00:00,4100,,,,1755
2012-06-13 0:00:00,4102,,,,1746
2012-06-14 0:00:00,4110,,,,1732
2012-06-15 0:00:00,4122,,,,1747
2012-06-18 0:00:00,4129,,,,1749
2012-06-19 0:00:00,4126,,,,1748
2012-06-20 0:00:00,4143,,,,1765
2012-06-21 0:00:00,4118,,,,1732
2012-06-25 0:00:00,4107,,,,1698
2012-06-26 0:00:00,4076,,,,1691
2012-06-27 0:00:00,4063,,,,1679
2012-06-28 0:00:00,4085,,,,1660
2012-06-29 0:00:00,4068,,,,1667
2012-07-02 0:00:00,4044,,,,1716
2012-07-03 0:00:00,4078,,,,1731
2012-07-04 0:00:00,4089,,,,1752
2012-07-05 0:00:00,4094,,,,1771
2012-07-06 0:00:00,4089,,,,1762
2012-07-09 0:00:00,4050,,,,1739
2012-07-10 0:00:00,3995,,,,1734
2012-07-11 0:00:00,3928,,,,1726
2012-07-12 0:00:00,3919,,,,1779
2012-07-13 0:00:00,3941,,,,1782
2012-07-16 0:00:00,3889,,,,1729
2012-07-17 0:00:00,3861,,,,1697
2012-07-18 0:00:00,3864,,,,1728
2012-07-19 0:00:00,3825,,,,1728
2012-07-20 0:00:00,3750,,,,1664
2012-07-23 0:00:00,3694,,,,1597
2012-07-24 0:00:00,3709,,,,1618
2012-07-25 0:00:00,3703,,,,1563
2012-07-26 0:00:00,3719,,,,1581
2012-07-27 0:00:00,3762,,,,1600
2012-07-30 0:00:00,3757,,,,1560
2012-07-31 0:00:00,3772,,,,1567
2012-08-01 0:00:00,3703,,,,1584
2012-08-02 0:00:00,3670,,,,1590
2012-08-03 0:00:00,3672,,,,1568
2012-08-06 0:00:00,3682,,,,1565
2012-08-07 0:00:00,3687,,,,1569
2012-08-08 0:00:00,3667,,,,1577
2012-08-09 0:00:00,3691,,,,1585
2012-08-10 0:00:00,3721,,,,1582
2012-08-13 0:00:00,3683,,,,1562
2012-08-14 0:00:00,3666,,,,1512
2012-08-15 0:00:00,3669,,,,1519
2012-08-16 0:00:00,3659,,,,1517
2012-08-17 0:00:00,3626,,,,1524
2012-08-20 0:00:00,3607,,,,1521
2012-08-21 0:00:00,3591,,,,1490
2012-08-22 0:00:00,3557,,,,1489
2012-08-23 0:00:00,3542,,,,1498
2012-08-24 0:00:00,3509,,,,1477
2012-08-27 0:00:00,3513,,,,1478
2012-08-28 0:00:00,3455,,,,1444
2012-08-29 0:00:00,3443,,,,1417
2012-08-30 0:00:00,3437,,,,1401
2012-08-31 0:00:00,3411,,,,1396
2012-09-03 0:00:00,3351,,,,1382
2012-09-04 0:00:00,3282,,,,1333
2012-09-05 0:00:00,3228,,,,1296
2012-09-06 0:00:00,3271,,,,1314
2012-09-07 0:00:00,3406,,,,1358
2012-09-10 0:00:00,3497,,,,1417
2012-09-11 0:00:00,3461,,,,1421
2012-09-12 0:00:00,3457,,,,1452
2012-09-13 0:00:00,3455,,,,1439
2012-09-14 0:00:00,3561,,,,1449
2012-09-17 0:00:00,3554,,,,1439
2012-09-18 0:00:00,3582,,,,1471
2012-09-19 0:00:00,3638,,,,1466
2012-09-20 0:00:00,3483,,,,1430
2012-09-21 0:00:00,3477,,,,1433
2012-09-24 0:00:00,3543,,,,1444
2012-09-25 0:00:00,3547,,,,1446
2012-09-26 0:00:00,3527,,,,1438
2012-09-27 0:00:00,3568,,,,1456
2012-09-28 0:00:00,3597,,,,1465
2012-10-08 0:00:00,3656,,,,1469
2012-10-09 0:00:00,3667,,,,1525
2012-10-10 0:00:00,3682,,,,1542
2012-10-11 0:00:00,3634,,,,1527
2012-10-12 0:00:00,3639,,,,1555
2012-10-15 0:00:00,3582,,,,1529
2012-10-16 0:00:00,3611,,,,1550
2012-10-17 0:00:00,3638,,,,1569
2012-10-18 0:00:00,3646,,,,1583
2012-10-19 0:00:00,3644,,,,1555
2012-10-22 0:00:00,3679,,,,1573
2012-10-23 0:00:00,3660,,,,1539
2012-10-24 0:00:00,3684,,,,1549
2012-10-25 0:00:00,3679,,,,1622
2012-10-26 0:00:00,3683,,,,1609
2012-10-29 0:00:00,3619,,,,1565
2012-10-30 0:00:00,3628,,,,1566
2012-10-31 0:00:00,3634,,,,1578
2012-11-01 0:00:00,3679,,,,1595
2012-11-02 0:00:00,3676,,,,1594
2012-11-05 0:00:00,3641,,,,1587
2012-11-06 0:00:00,3642,,,,1580
2012-11-07 0:00:00,3634,,,,1551
2012-11-08 0:00:00,3627,,,,1546
2012-11-09 0:00:00,3640,,,,1560
2012-11-12 0:00:00,3666,,,,1576
2012-11-13 0:00:00,3649,,,,1568
2012-11-14 0:00:00,3642,,,,1567
2012-11-15 0:00:00,3644,,,,1573
2012-11-16 0:00:00,3643,,,,1588
2012-11-19 0:00:00,3544,,,,1566
2012-11-20 0:00:00,3552,,,,1570
2012-11-21 0:00:00,3570,,,,1593
2012-11-22 0:00:00,3564,,,,1587
2012-11-23 0:00:00,3571,,,,1588
2012-11-26 0:00:00,3553,,,,1571
2012-11-27 0:00:00,3537,,,,1568
2012-11-28 0:00:00,3525,,,,1556
2012-11-29 0:00:00,3468,,,,1533
2012-11-30 0:00:00,3495,,,,1528
2012-12-03 0:00:00,3551,,,,1561
2012-12-04 0:00:00,3562,,,,1563
2012-12-05 0:00:00,3619,,,,1586
2012-12-06 0:00:00,3595,,,,1574
2012-12-07 0:00:00,3656,,,,1604
2012-12-10 0:00:00,3679,,,,1624
2012-12-11 0:00:00,3664,,,,1622
2012-12-12 0:00:00,3691,,,,1626
2012-12-13 0:00:00,3684,,,,1619
2012-12-14 0:00:00,3786,,,,1658
2012-12-17 0:00:00,3812,,,,1669
2012-12-18 0:00:00,3819,,,,1677
2012-12-19 0:00:00,3818,,,,1679
2012-12-20 0:00:00,3789,,,,1673
2012-12-21 0:00:00,3793,,,,1677
2012-12-24 0:00:00,3790,,,,1673
2012-12-25 0:00:00,3873,,,,1706
2012-12-26 0:00:00,3878,,,,1729
2012-12-27 0:00:00,3869,,,,1729
2012-12-28 0:00:00,3916,,,,1759
2012-12-31 0:00:00,3988,,,,1824
2013-01-04 0:00:00,3990,,,,1839
2013-01-07 0:00:00,4004,,,,1816
2013-01-08 0:00:00,4010,,,,1833
2013-01-09 0:00:00,3998,,,,1813
2013-01-10 0:00:00,4020,,,,1809
2013-01-11 0:00:00,3925,,,,1763
2013-01-14 0:00:00,4004,,,,1826
2013-01-15 0:00:00,3977,,,,1808
2013-01-16 0:00:00,3934,,,,1787
2013-01-17 0:00:00,3946,,,,1818
2013-01-18 0:00:00,4002,,,,1865
2013-01-21 0:00:00,3965,,,,1864
2013-01-22 0:00:00,3987,,,,1871
2013-01-23 0:00:00,4053,,,,1881
2013-01-24 0:00:00,4032,,,,1865
2013-01-25 0:00:00,4076,,,,1872
2013-01-28 0:00:00,4068,,,,1869
2013-01-29 0:00:00,4069,,,,1886
2013-01-30 0:00:00,4114,,,,1885
2013-01-31 0:00:00,4127,,,,1902
2013-02-01 0:00:00,4168,,,,1904
2013-02-04 0:00:00,4221,,,,1920
2013-02-05 0:00:00,4140,,,,1912
2013-02-06 0:00:00,4109,,,,1908
2013-02-07 0:00:00,4124,,,,2038
2013-02-08 0:00:00,4127,,,,2023
2013-02-18 0:00:00,4173,,,,1971
2013-02-19 0:00:00,4186,,,,1975
2013-02-20 0:00:00,4171,,,,1950
2013-02-21 0:00:00,4085,,,,1885
2013-02-22 0:00:00,4036,,,,1838
2013-02-25 0:00:00,4016,,,,1839
2013-02-26 0:00:00,3956,,,,1811
2013-02-27 0:00:00,3985,,,,1842
2013-02-28 0:00:00,4053,,,,1867
2013-03-01 0:00:00,4020,,,,1836
2013-03-04 0:00:00,3905,,,,1773
2013-03-05 0:00:00,3939,,,,1805
2013-03-06 0:00:00,3937,,,,1791
2013-03-07 0:00:00,3932,,,,1763
2013-03-08 0:00:00,3928,,,,1750
2013-03-11 0:00:00,3908,,,,1734
2013-03-12 0:00:00,3892,,,,1735
2013-03-13 0:00:00,3833,,,,1715
2013-03-14 0:00:00,3765,,,,1653
2013-03-15 0:00:00,3860,,,,1668
2013-03-18 0:00:00,3829,,,,1658
2013-03-19 0:00:00,3843,,,,1674
2013-03-20 0:00:00,3869,,,,1684
2013-03-21 0:00:00,3902,,,,1697
2013-03-22 0:00:00,3878,,,1267,1679
2013-03-25 0:00:00,3912,,,1258,1683
2013-03-26 0:00:00,3882,,,1272,1660
2013-03-27 0:00:00,3889,,,1261,1658
2013-03-28 0:00:00,3824,,,1259,1609
2013-03-29 0:00:00,3810,,,1240,1581
2013-04-01 0:00:00,3723,,,1202,1570
2013-04-02 0:00:00,3769,,,1228,1621
2013-04-03 0:00:00,3798,,,1216,1619
2013-04-08 0:00:00,3835,,,1220,1635
2013-04-09 0:00:00,3847,,,1223,1630
2013-04-10 0:00:00,3847,,,1215,1613
2013-04-11 0:00:00,3825,,,1206,1597
2013-04-12 0:00:00,3838,,,1209,1599
2013-04-15 0:00:00,3738,,,1174,1548
2013-04-16 0:00:00,3750,,,1179,1551
2013-04-17 0:00:00,3699,,,1165,1526
2013-04-18 0:00:00,3651,,,1157,1530
2013-04-19 0:00:00,3686,,,1163,1548
2013-04-22 0:00:00,3647,,,1146,1520
2013-04-23 0:00:00,3600,,,1134,1492
2013-04-24 0:00:00,3645,,,1145,1518
2013-04-25 0:00:00,3648,,,1142,1515
2013-04-26 0:00:00,3600,,,1138,1499
2013-05-02 0:00:00,3542,,,1119,1472
2013-05-03 0:00:00,3581,,,1129,1497
2013-05-06 0:00:00,3622,,,1140,1517
2013-05-07 0:00:00,3624,,,1134,1504
2013-05-08 0:00:00,3669,,,1148,1533
2013-05-09 0:00:00,3621,,,1142,1516
2013-05-10 0:00:00,3639,,,1150,1546
2013-05-13 0:00:00,3656,,,1178,1576
2013-05-14 0:00:00,3633,,,1180,1574
2013-05-15 0:00:00,3554,,,1145,1516
2013-05-16 0:00:00,3549,,,1146,1514
2013-05-17 0:00:00,3622,,,1163,1551
2013-05-20 0:00:00,3606,,,1162,1556
2013-05-21 0:00:00,3590,,,1163,1562
2013-05-22 0:00:00,3594,,,1170,1571
2013-05-23 0:00:00,3553,,,1145,1545
2013-05-24 0:00:00,3571,,,1144,1552
2013-05-27 0:00:00,3496,,,1127,1514
2013-05-28 0:00:00,3491,,,1125,1515
2013-05-29 0:00:00,3439,,,1111,1485
2013-05-30 0:00:00,3438,,,1108,1493
2013-05-31 0:00:00,3416,,,1094,1468
2013-06-03 0:00:00,3483,,,1098,1487
2013-06-04 0:00:00,3478,,,1102,1495
2013-06-05 0:00:00,3482,,,1100,1493
2013-06-06 0:00:00,3421,,,1056,1432
2013-06-07 0:00:00,3421,,,1042,1439
2013-06-13 0:00:00,3422,,,1035,1435
2013-06-14 0:00:00,3424,,,1030,1439
2013-06-17 0:00:00,3477,,,1041,1451
2013-06-18 0:00:00,3485,,,1041,1454
2013-06-19 0:00:00,3526,,,1033,1459
2013-06-20 0:00:00,3482,,,1005,1408
2013-06-21 0:00:00,3516,,,1006,1465
2013-06-24 0:00:00,3450,,,998,1437
2013-06-25 0:00:00,3456,,,1011,1446
2013-06-26 0:00:00,3425,,,1004,1424
2013-06-27 0:00:00,3471,,,1006,1439
2013-06-28 0:00:00,3488,,,1001,1445
2013-07-01 0:00:00,3484,,,1040,1447
2013-07-02 0:00:00,3504,,,1034,1445
2013-07-03 0:00:00,3616,,,1031,1426
2013-07-04 0:00:00,3621,,,1045,1441
2013-07-05 0:00:00,3621,,,1046,1445
2013-07-08 0:00:00,3608,,,1037,1426
2013-07-09 0:00:00,3597,,,1029,1424
2013-07-10 0:00:00,3638,,,1061,1448
2013-07-11 0:00:00,3646,,,1064,1465
2013-07-12 0:00:00,3656,,,1053,1442
2013-07-15 0:00:00,3661,,,1042,1431
2013-07-16 0:00:00,3677,,,1046,1433
2013-07-17 0:00:00,3679,,,1065,1460
2013-07-18 0:00:00,3680,,,1071,1464
2013-07-19 0:00:00,3692,,,1076,1480
2013-07-22 0:00:00,3678,,,1079,1479
2013-07-23 0:00:00,3688,,,1084,1486
2013-07-24 0:00:00,3694,,,1077,1482
2013-07-25 0:00:00,3685,,,1074,1477
2013-07-26 0:00:00,3669,,,1068,1469
2013-07-29 0:00:00,3637,,,1053,1451
2013-07-30 0:00:00,3633,,,1053,1447
2013-07-31 0:00:00,3644,,,1059,1459
2013-08-01 0:00:00,3647,,,1070,1474
2013-08-02 0:00:00,3677,,,1079,1486
2013-08-05 0:00:00,3685,,,1084,1488
2013-08-06 0:00:00,3691,,,1081,1481
2013-08-07 0:00:00,3715,,,1084,1485
2013-08-08 0:00:00,3743,,,1111,1517
2013-08-09 0:00:00,3755,,,1132,1531
2013-08-12 0:00:00,3810,,,1162,1580
2013-08-13 0:00:00,3838,,,1176,1611
2013-08-14 0:00:00,3819,,,1166,1599
2013-08-15 0:00:00,3819,,,1172,1601
2013-08-16 0:00:00,3811,,,1153,1583
2013-08-19 0:00:00,3812,,,1162,1598
2013-08-20 0:00:00,3796,,,1173,1602
2013-08-21 0:00:00,3789,,,1174,1607
2013-08-22 0:00:00,3769,,,1171,1606
2013-08-23 0:00:00,3817,,,1187,1640
2013-08-26 0:00:00,3813,,,1196,1653
2013-08-27 0:00:00,3818,,,1183,1656
2013-08-28 0:00:00,3767,,,1141,1585
2013-08-29 0:00:00,3749,,,1136,1586
2013-08-30 0:00:00,3753,,,1134,1582
2013-09-02 0:00:00,3787,,,1165,1628
2013-09-03 0:00:00,3745,,,1159,1613
2013-09-04 0:00:00,3737,,,1153,1609
2013-09-05 0:00:00,3732,,,1163,1614
2013-09-06 0:00:00,3723,,,1156,1610
2013-09-09 0:00:00,3752,,,1167,1620
2013-09-10 0:00:00,3736,,,1156,1609
2013-09-11 0:00:00,3727,,,1158,1609
2013-09-12 0:00:00,3713,,,1145,1584
2013-09-13 0:00:00,3657,,,1133,1574
2013-09-16 0:00:00,3647,,,1134,1566
2013-09-17 0:00:00,3647,,,1142,1572
2013-09-18 0:00:00,3633,,,1160,1585
2013-09-23 0:00:00,3655,,,1170,1592
2013-09-24 0:00:00,3627,,,1163,1582
2013-09-25 0:00:00,3626,,,1167,1590
2013-09-26 0:00:00,3613,,,1163,1586
2013-09-27 0:00:00,3576,,,1146,1570
2013-09-30 0:00:00,3587,,,1137,1544
2013-10-08 0:00:00,3599,,,1137,1557
2013-10-09 0:00:00,3589,,,1127,1560
2013-10-10 0:00:00,3597,,,1130,1551
2013-10-11 0:00:00,3601,,,1125,1558
2013-10-14 0:00:00,3625,,,1146,1592
2013-10-15 0:00:00,3606,,,1138,1579
2013-10-16 0:00:00,3567,,,1130,1566
2013-10-17 0:00:00,3558,,,1128,1557
2013-10-18 0:00:00,3568,977,,1129,1561
2013-10-21 0:00:00,3570,969,,1142,1589
2013-10-22 0:00:00,3557,948,,1129,1576
2013-10-23 0:00:00,3537,939,,1118,1570
2013-10-24 0:00:00,3519,926,,1100,1543
2013-10-25 0:00:00,3486,918,,1091,1521
2013-10-28 0:00:00,3485,923,,1092,1526
2013-10-29 0:00:00,3494,921,,1081,1522
2013-10-30 0:00:00,3521,924,,1082,1615
2013-10-31 0:00:00,3636,922,,1068,1601
2013-11-01 0:00:00,3671,942,,1072,1625
2013-11-04 0:00:00,3677,950,,1065,1605
2013-11-05 0:00:00,3669,946,,1122,1600
2013-11-06 0:00:00,3642,944,,1123,1590
2013-11-07 0:00:00,3679,945,,1130,1593
2013-11-08 0:00:00,3661,939,,1114,1567
2013-11-11 0:00:00,3668,942,,1116,1571
2013-11-12 0:00:00,3670,943,,1122,1587
2013-11-13 0:00:00,3647,943,,1123,1597
2013-11-14 0:00:00,3620,937,,1125,1598
2013-11-15 0:00:00,3591,931,,1117,1585
2013-11-18 0:00:00,3592,932,,1116,1593
2013-11-19 0:00:00,3624,942,,1126,1618
2013-11-20 0:00:00,3646,942,,1139,1620
2013-11-21 0:00:00,3612,932,,1122,1607
2013-11-22 0:00:00,3614,931,,1123,1612
2013-11-25 0:00:00,3636,933,,1119,1609
2013-11-26 0:00:00,3660,941,,1119,1620
2013-11-27 0:00:00,3650,936,,1107,1612
2013-11-28 0:00:00,3670,939,,1112,1617
2013-11-29 0:00:00,3670,939,,1113,1616
2013-12-02 0:00:00,3695,936,,1118,1629
2013-12-03 0:00:00,3709,939,,1111,1625
2013-12-04 0:00:00,3713,952,,1124,1637
2013-12-05 0:00:00,3693,945,,1125,1622
2013-12-06 0:00:00,3702,941,,1112,1618
2013-12-09 0:00:00,3722,945,,1109,1618
2013-12-10 0:00:00,3716,942,,1113,1618
2013-12-11 0:00:00,3735,937,,1105,1613
2013-12-12 0:00:00,3729,930,,1103,1608
2013-12-13 0:00:00,3676,914,,1076,1558
2013-12-16 0:00:00,3671,918,,1078,1557
2013-12-17 0:00:00,3663,910,,1076,1558
2013-12-18 0:00:00,3656,906,,1076,1562
2013-12-19 0:00:00,3652,908,,1071,1557
2013-12-20 0:00:00,3627,905,,1047,1536
2013-12-23 0:00:00,3612,893,,1044,1516
2013-12-24 0:00:00,3628,900,,1049,1523
2013-12-25 0:00:00,3603,903,,1047,1515
2013-12-26 0:00:00,3604,896,,1045,1510
2013-12-27 0:00:00,3612,907,,1035,1510
